txid,bookingdate,issuercountrycode,txvariantcode,bin,amount,currencycode,shoppercountrycode,shopperinteraction,simple_journal,cardverificationcodesupplied,cvcresponsecode,creationdate,accountcode,mail_id,ip_id,card_id
15035,2015-10-02 01:09:29,US,visaclassic,426684,44900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 01:09:29,MexicoAccount,email159725,ip76343,card264328
15036,2015-10-02 01:12:10,MX,mccredit,528851,119900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 01:12:10,MexicoAccount,email10086,ip78209,card240598
15037,2015-10-02 01:29:40,MX,visaclassic,477291,219800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 01:29:40,MexicoAccount,email135079,ip82212,card52002
15039,2015-10-02 02:17:02,MX,mccredit,530056,284700,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 02:17:02,MexicoAccount,email43993,ip65505,card161227
15042,2015-10-02 02:33:17,MX,visaclassic,477291,499600,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 02:33:16,MexicoAccount,email205227,ip82530,card40545
15043,2015-10-02 02:37:10,MX,visadebit,491566,99900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 02:37:10,MexicoAccount,email109995,ip65471,card126942
15044,2015-10-02 02:50:36,MX,visadebit,415231,149900,MXN,US,Ecommerce,Refused,TRUE,0,2015-10-02 02:50:36,MexicoAccount,email253296,ip163140,card64029
15047,2015-10-02 03:05:07,MX,visadebit,491566,99900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 03:05:07,MexicoAccount,email109995,ip65471,card126942
15048,2015-10-02 03:20:02,MX,visadebit,402766,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 03:20:02,MexicoAccount,email253296,ip77668,card118461
15049,2015-10-02 03:33:22,MX,mccredit,528843,209800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 03:33:21,MexicoAccount,email219444,ip111689,card252857
15050,2015-10-02 04:03:47,MX,visaclassic,441311,110415,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 04:03:47,MexicoAccount,email103541,ip83546,card157036
15051,2015-10-02 04:13:35,MX,mcdebit,525678,87920,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 04:13:34,MexicoAccount,email4194,ip82618,card43421
15052,2015-10-02 04:15:05,MX,mcdebit,525678,87920,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 04:15:04,MexicoAccount,email4194,ip82618,card43421
15053,2015-10-02 04:18:45,MX,mccredit,551238,29900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 04:18:45,MexicoAccount,email89406,ip112589,card70895
15054,2015-10-02 04:19:21,MX,mccredit,551238,29900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 04:19:21,MexicoAccount,email89406,ip112589,card21530
15055,2015-10-02 04:22:00,US,visaclassic,426290,29900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 04:22:00,MexicoAccount,email205415,ip77895,card212545
15056,2015-10-02 04:24:30,MX,mccredit,551238,29900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 04:24:30,MexicoAccount,email205415,ip77895,card11807
15057,2015-10-02 04:24:58,MX,mccredit,551238,29900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 04:24:58,MexicoAccount,email205415,ip77895,card40423
15058,2015-10-02 05:24:52,MX,visagold,493173,329900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 05:24:52,MexicoAccount,email243460,ip61692,card236655
15060,2015-10-02 05:49:32,MX,mccredit,557920,127415,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 05:49:32,MexicoAccount,email51901,ip78936,card151051
15061,2015-10-02 05:57:43,MX,mccredit,529001,84800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 05:57:43,MexicoAccount,email108304,ip111737,card253551
15062,2015-10-02 05:59:34,MX,mccredit,529001,84800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 05:59:34,MexicoAccount,email108304,ip111737,card253551
15063,2015-10-02 06:00:06,MX,visaplatinum,416502,319900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 06:00:05,MexicoAccount,email273069,ip76427,card137519
15065,2015-10-02 06:08:35,MX,visaplatinum,416502,319900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 06:08:33,MexicoAccount,email273069,ip76427,card137519
15066,2015-10-02 06:20:04,MX,mccredit,547046,59940,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 06:20:04,MexicoAccount,email40613,ip80369,card147169
15067,2015-10-02 07:03:35,MX,visaclassic,477291,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 07:03:35,MexicoAccount,email317196,ip70035,card210489
15068,2015-10-02 07:07:07,MX,visaclassic,477291,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 07:07:07,MexicoAccount,email317196,ip70035,card161105
15069,2015-10-02 07:16:14,RU,mccredit,540166,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 07:16:14,MexicoAccount,email317196,ip70035,card142745
15070,2015-10-02 07:16:47,RU,mccredit,540166,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 07:16:47,MexicoAccount,email317196,ip70035,card16425
15071,2015-10-02 07:17:34,MX,visadebit,421316,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 07:17:34,MexicoAccount,email317196,ip70035,card143063
15072,2015-10-02 07:42:44,MX,mccredit,544204,229900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 07:42:43,MexicoAccount,email286002,ip66054,card87274
15073,2015-10-02 07:43:52,MX,mccredit,544204,229900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 07:43:52,MexicoAccount,email286002,ip66054,card87274
15074,2015-10-02 07:52:12,MX,mccredit,547046,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 07:52:12,MexicoAccount,email317706,ip68787,card40491
15075,2015-10-02 08:15:10,MX,mccredit,552263,229900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 08:15:10,MexicoAccount,email286002,ip66054,card40044
15076,2015-10-02 08:35:57,MX,visaclassic,481515,391900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 08:35:56,MexicoAccount,email169745,ip81579,card223829
15077,2015-10-02 08:52:27,MX,mcdebit,525678,289700,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 08:52:26,MexicoAccount,email55716,ip83015,card63423
15078,2015-10-02 09:04:59,MX,mcdebit,525678,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 09:04:57,MexicoAccount,email55716,ip83015,card63423
15079,2015-10-02 09:26:07,US,mccredit,512107,89900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 09:26:06,MexicoAccount,email51775,ip69222,card189430
15080,2015-10-02 09:26:50,US,mccredit,512107,89900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 09:26:50,MexicoAccount,email51775,ip69222,card195996
15081,2015-10-02 09:47:39,MX,visaplatinum,463186,369900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 09:47:38,MexicoAccount,email105258,ip78652,card170315
15082,2015-10-02 14:35:05,MX,visadebit,491566,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 14:35:05,MexicoAccount,email133940,ip71267,card184504
15086,2015-10-02 16:09:21,MX,mccredit,547046,223900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 16:09:21,MexicoAccount,email289398,ip113080,card24711
15087,2015-10-02 16:10:39,MX,mccredit,547046,223900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 16:10:39,MexicoAccount,email289398,ip113080,card24711
15088,2015-10-02 16:24:25,MX,mccredit,530056,454500,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 16:24:24,MexicoAccount,email104937,ip110217,card68099
15089,2015-10-02 16:26:23,MX,mccredit,530056,214700,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 16:26:23,MexicoAccount,email104937,ip110217,card68099
15090,2015-10-02 17:26:14,MX,visagold,493173,329900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 17:26:14,MexicoAccount,email243460,ip61692,card236655
15091,2015-10-02 17:28:11,MX,visagold,493173,329900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 17:28:11,MexicoAccount,email243460,ip61692,card236655
15092,2015-10-02 17:31:25,US,visadebit,434256,324600,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 17:31:25,MexicoAccount,email132932,ip112759,card267648
15093,2015-10-02 17:50:44,MX,visaplatinum,463186,324600,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 17:50:43,MexicoAccount,email132932,ip112759,card146757
15094,2015-10-02 17:51:20,MX,visaplatinum,463186,324600,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 17:51:20,MexicoAccount,email132932,ip112759,card146757
15095,2015-10-02 17:52:36,MX,mccredit,529091,239840,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 17:52:36,MexicoAccount,email129114,ip41957,card259227
15096,2015-10-02 17:53:54,MX,mccredit,529091,239840,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 17:53:54,MexicoAccount,email129114,ip41957,card259227
15097,2015-10-02 17:55:37,MX,mccredit,529091,239840,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 17:55:37,MexicoAccount,email129114,ip41957,card259227
15098,2015-10-02 17:58:57,MX,mccredit,529091,299800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 17:58:57,MexicoAccount,email129114,ip41957,card259227
15099,2015-10-02 18:02:50,US,visadebit,434256,324600,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 18:02:50,MexicoAccount,email132932,ip112759,card233590
15100,2015-10-02 18:22:43,US,visadebit,434256,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 18:22:42,MexicoAccount,email187268,ip113817,card12979
15102,2015-10-02 18:28:39,MX,mccredit,529091,299800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 18:28:39,MexicoAccount,email129114,ip41957,card259227
15104,2015-10-02 18:30:11,MX,mccredit,520416,299800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 18:30:10,MexicoAccount,email129114,ip41957,card66094
15112,2015-10-02 18:38:58,MX,mccredit,535943,169900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 18:38:56,MexicoAccount,email156602,ip163089,card231180
15113,2015-10-02 18:41:57,MX,visadebit,465828,151900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 18:41:47,MexicoAccount,email335508,ip111015,card25062
15116,2015-10-02 18:51:22,MX,mccredit,554629,33915,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 18:51:22,MexicoAccount,email336795,ip113064,card145796
15117,2015-10-02 18:52:36,MX,mccredit,554629,33915,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 18:52:36,MexicoAccount,email336795,ip113064,card145796
15119,2015-10-02 19:04:49,MX,visagold,493162,199900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 19:04:49,MexicoAccount,email331752,ip76928,card263814
15121,2015-10-02 19:14:25,MX,visagold,455505,579600,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 19:14:25,MexicoAccount,email21287,ip68335,card140548
15122,2015-10-02 19:15:18,MX,visagold,493162,579600,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 19:15:18,MexicoAccount,email21287,ip68335,card181743
15123,2015-10-02 19:18:19,MX,visagold,493173,199900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 19:18:19,MexicoAccount,email331752,ip76928,card256829
15124,2015-10-02 19:19:23,MX,visagold,493173,199900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 19:19:23,MexicoAccount,email331752,ip76928,card256829
15125,2015-10-02 19:46:01,MX,visagold,477213,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 19:46:00,MexicoAccount,email11073,ip110082,card71132
15126,2015-10-02 20:05:04,US,visaclassic,438854,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:05:03,MexicoAccount,email101322,ip112564,card209103
15127,2015-10-02 20:06:17,MX,mccredit,548234,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:06:17,MexicoAccount,email101322,ip112564,card40962
15128,2015-10-02 20:06:44,MX,mccredit,548234,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:06:44,MexicoAccount,email101322,ip112564,card160374
15129,2015-10-02 20:07:17,MX,mccredit,548234,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:07:17,MexicoAccount,email101322,ip112564,card22637
15130,2015-10-02 20:08:04,MX,mccredit,512048,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:08:04,MexicoAccount,email101322,ip112564,card75744
15131,2015-10-02 20:08:31,MX,mccredit,512048,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:08:31,MexicoAccount,email101322,ip112564,card75744
15132,2015-10-02 20:09:14,MX,mccredit,547046,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:09:13,MexicoAccount,email101322,ip112564,card145485
15133,2015-10-02 20:09:37,MX,mccredit,547046,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:09:37,MexicoAccount,email101322,ip112564,card145485
15134,2015-10-02 20:20:26,US,mcdebit,510875,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:20:26,MexicoAccount,email101322,ip112564,card110835
15135,2015-10-02 20:22:08,US,mccredit,540168,24900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:22:08,MexicoAccount,email100283,ip71246,card32757
15136,2015-10-02 20:23:20,MX,mccredit,529091,299800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:23:20,MexicoAccount,email129114,ip41957,card259227
15141,2015-10-02 20:31:59,MX,mccredit,549949,159900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:31:58,MexicoAccount,email281620,ip80673,card125687
15146,2015-10-02 20:43:03,US,mccredit,512107,49900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:43:03,MexicoAccount,email212379,ip66212,card107966
15147,2015-10-02 20:44:21,US,mccredit,512107,49900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:44:21,MexicoAccount,email212379,ip66212,card211439
15148,2015-10-02 20:46:58,US,visaclassic,438854,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:46:58,MexicoAccount,email48049,ip61123,card255412
15149,2015-10-02 20:47:15,US,mccredit,546616,49900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:47:15,MexicoAccount,email212379,ip66212,card242585
15150,2015-10-02 20:47:27,US,visaclassic,438854,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:47:27,MexicoAccount,email48049,ip61123,card209793
15151,2015-10-02 20:47:49,US,visaclassic,438854,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:47:49,MexicoAccount,email48049,ip61123,card98384
15152,2015-10-02 20:48:07,US,visaclassic,438854,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:48:07,MexicoAccount,email48049,ip61123,card14132
15153,2015-10-02 20:50:32,MX,mccredit,551238,87900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:50:32,MexicoAccount,email120182,ip113444,card107163
15154,2015-10-02 20:50:59,MX,mccredit,551238,87900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:50:59,MexicoAccount,email120182,ip113444,card99440
15155,2015-10-02 20:51:26,MX,mccredit,551238,87900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:51:26,MexicoAccount,email120182,ip113444,card229717
15156,2015-10-02 20:52:04,MX,visaclassic,477291,87900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 20:52:04,MexicoAccount,email120182,ip113444,card64584
15157,2015-10-02 21:10:17,MX,visaclassic,477291,169900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 21:10:17,MexicoAccount,email343784,ip112109,card68719
15158,2015-10-02 21:14:25,MX,visadebit,491566,369900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 21:14:24,MexicoAccount,email96438,ip79693,card145768
15159,2015-10-02 21:15:46,MX,visadebit,491566,369900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 21:15:43,MexicoAccount,email96438,ip79693,card145768
15160,2015-10-02 21:30:34,PE,visadebit,421355,239800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 21:30:33,MexicoAccount,email136148,ip68966,card34041
15162,2015-10-02 21:43:05,MX,mccredit,547046,24430,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 21:43:04,MexicoAccount,email83647,ip68488,card82817
15163,2015-10-02 21:44:16,MX,visaclassic,426807,89900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 21:44:15,MexicoAccount,email331946,ip111513,card38481
15164,2015-10-02 21:45:09,MX,visaclassic,477291,99900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 21:45:08,MexicoAccount,email84033,ip111729,card100848
15165,2015-10-02 21:48:45,MX,mccredit,547046,24430,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 21:48:45,MexicoAccount,email83647,ip68488,card82817
15166,2015-10-02 22:00:31,AU,visaclassic,455702,1848950,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:00:30,MexicoAccount,email281932,ip82782,card24062
15167,2015-10-02 22:01:18,US,visacorporate,473077,1848950,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:01:18,MexicoAccount,email281932,ip82782,card11673
15168,2015-10-02 22:12:40,MX,mccredit,547146,249900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:12:40,MexicoAccount,email147414,ip113436,card57166
15169,2015-10-02 22:14:24,MX,mccredit,544548,249900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:14:24,MexicoAccount,email147414,ip113436,card30373
15170,2015-10-02 22:15:31,MX,mccredit,547046,369900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:15:30,MexicoAccount,email341641,ip83719,card2025
15173,2015-10-02 22:33:42,MX,visaclassic,477291,67900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:33:41,MexicoAccount,email142510,ip111984,card269693
15174,2015-10-02 22:34:49,MX,mccredit,547046,369900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:34:48,MexicoAccount,email341641,ip83719,card2025
15175,2015-10-02 22:35:25,MX,visaclassic,477291,67900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:35:24,MexicoAccount,email142510,ip111984,card269693
15177,2015-10-02 22:42:03,MX,mccredit,557908,249900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:42:02,MexicoAccount,email63730,ip78269,card5291
15178,2015-10-02 22:46:25,MX,mccredit,557908,249900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:46:23,MexicoAccount,email63730,ip78269,card5291
15179,2015-10-02 22:52:48,MX,mccredit,529091,299800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:52:48,MexicoAccount,email129114,ip41957,card259227
15180,2015-10-02 22:53:08,MX,visaclassic,405306,297600,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 22:53:07,MexicoAccount,email137721,ip110634,card88501
15181,2015-10-02 23:04:58,MX,mccredit,547046,369900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:04:56,MexicoAccount,email341641,ip83719,card2025
15182,2015-10-02 23:10:25,MX,mccredit,547046,24430,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:10:22,MexicoAccount,email83647,ip68488,card82817
15183,2015-10-02 23:12:48,MX,mccredit,547046,24430,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:12:48,MexicoAccount,email83647,ip68488,card82817
15184,2015-10-02 23:14:47,MX,visaclassic,405306,119940,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:14:46,MexicoAccount,email295969,ip66449,card54649
15185,2015-10-02 23:22:27,MX,mccredit,535875,118915,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:22:25,MexicoAccount,email192255,ip113030,card216685
15186,2015-10-02 23:24:12,MX,mccredit,535875,118915,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:24:10,MexicoAccount,email192255,ip113030,card216685
15188,2015-10-02 23:28:19,MX,mccredit,517712,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:28:18,MexicoAccount,email179483,ip67404,card209405
15192,2015-10-02 23:30:17,MX,mccredit,535875,118915,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:30:15,MexicoAccount,email192255,ip113030,card216685
15193,2015-10-02 23:30:36,MX,visaclassic,405306,119940,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:30:36,MexicoAccount,email295969,ip66449,card54649
15194,2015-10-02 23:31:20,PE,visadebit,421355,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:31:18,MexicoAccount,email179483,ip67404,card34041
15195,2015-10-02 23:31:49,MX,mccredit,557910,49900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:31:48,MexicoAccount,email334474,ip75346,card119794
15196,2015-10-02 23:32:02,MX,visaclassic,477291,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:32:01,MexicoAccount,email179483,ip67404,card15657
15197,2015-10-02 23:33:18,MX,visaclassic,405306,119940,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:33:17,MexicoAccount,email295969,ip66449,card54649
15198,2015-10-02 23:37:58,MX,mccredit,557910,49900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:37:57,MexicoAccount,email334474,ip75346,card119794
15200,2015-10-02 23:46:05,MX,mccredit,557910,49900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:46:05,MexicoAccount,email334474,ip75346,card119794
15202,2015-10-02 23:48:20,MX,visaclassic,493161,438900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:48:20,MexicoAccount,email68914,ip114081,card117579
15209,2015-10-02 23:55:49,MX,mccredit,551238,169900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-02 23:55:49,MexicoAccount,email334867,ip61534,card179090
15210,2015-10-03 00:02:02,MX,visaclassic,477291,129900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 00:02:01,MexicoAccount,email43933,ip112109,card252556
15211,2015-10-03 00:02:32,MX,mccredit,547046,129900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 00:02:32,MexicoAccount,email43933,ip112109,card27200
15212,2015-10-03 00:02:57,MX,mccredit,554629,129900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 00:02:57,MexicoAccount,email43933,ip112109,card160403
15216,2015-10-03 00:15:45,MX,visaclassic,418094,199900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 00:15:42,MexicoAccount,email248836,ip66630,card60998
15218,2015-10-03 00:20:32,MX,mccredit,551238,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 00:20:31,MexicoAccount,email346276,ip6341,card115141
15219,2015-10-03 00:21:16,MX,mccredit,551238,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 00:21:06,MexicoAccount,email346276,ip6341,card257257
15221,2015-10-03 00:30:25,MX,mccredit,549138,129900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 00:30:25,MexicoAccount,email43933,ip112109,card193472
15222,2015-10-03 01:16:42,MX,mccredit,522130,89900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 01:16:41,MexicoAccount,email274970,ip64834,card87752
15223,2015-10-03 01:17:59,MX,mccredit,522130,89900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 01:17:59,MexicoAccount,email274970,ip64834,card87752
15224,2015-10-03 01:19:13,MX,mccredit,522130,89900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 01:19:12,MexicoAccount,email274970,ip64834,card87752
15225,2015-10-03 01:47:00,MX,mccredit,547046,369900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 01:47:00,MexicoAccount,email341641,ip83719,card2025
15227,2015-10-03 02:42:20,MX,mccredit,544204,159900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 02:42:19,MexicoAccount,email286002,ip66055,card38157
15228,2015-10-03 02:45:53,MX,visadebit,421316,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 02:45:53,MexicoAccount,email164323,ip75693,card199246
15229,2015-10-03 02:46:29,MX,visaclassic,491871,183840,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 02:46:29,MexicoAccount,email256650,ip70646,card17245
15230,2015-10-03 03:19:49,MX,visadebit,491566,89900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 03:19:48,MexicoAccount,email85213,ip75416,card125429
15231,2015-10-03 03:49:21,US,visadebit,449497,89700,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 03:49:21,MexicoAccount,email142535,ip67724,card226841
15232,2015-10-03 03:57:00,US,visadebit,461046,89700,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 03:57:00,MexicoAccount,email142535,ip67724,card31314
15233,2015-10-03 04:15:02,MX,mccredit,529091,299800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-10-03 04:15:02,MexicoAccount,email129114,ip111082,card259227
